@dataValueAttribs												
precip	0	9999	mm									
@dataSetAttribs												
missingDataVal	-9999											
dataStart	01.01.1985 00:00											
dataEnd	31.12.2006 00:00											
tres	d											
@statAttribVal												
name	Chaurikhark	Sallery	Pakarnas	Chialsa	Aisealukhar	Okhaldunga	Manebhanjyang	Kuruleghat	Sirwa	station_9	station_10	station_14
25.08.2001 00:00	25	11	20.4	-9999	6.2	11.2	0	0.3	60.3	13.51397133	6.071943283	12.42301178
26.08.2001 00:00	15.5	46	12.5	-9999	0	3.4	0	0	13	8.259001732	3.033188343	9.670445442
27.08.2001 00:00	19	41.5	33.4	-9999	22	21	52.1	23.7	40.2	19.72045898	4.394562244	18.6310997
28.08.2001 00:00	42	42	46.6	-9999	28	73.3	21.5	1.7	70.1	26.46051216	8.517192841	25.96209145
29.08.2001 00:00	40.5	16	13.3	-9999	54	80	41.3	31.3	5.2	28.56018448	8.124221802	27.20686913
30.08.2001 00:00	2	10.5	16.2	-9999	4	11.2	2.4	0	17.5	2.043228149	1.937434673	3.07209444
31.08.2001 00:00	0	2.5	15.8	-9999	0	0	0	0	5.2	0.263129592	0.101703569	0.325778961
01.09.2001 00:00	15	3	2	-9999	0	5.6	16.3	14.8	3	11.56085396	7.564401627	11.22003937
02.09.2001 00:00	7	1.5	0	-9999	0	0.05	0	0	0.05	4.459062576	6.136787891	4.165335178
03.09.2001 00:00	2.5	2.5	1	-9999	0	9.2	12.2	5.5	0.05	3.549063921	0.755110145	3.700488806
04.09.2001 00:00	0	1.5	2.2	-9999	22	0.05	3	0	5.5	0.593381703	0.020553526	0.819163799
05.09.2001 00:00	11.5	20.5	26.6	-9999	0	37.4	10.1	3.4	11	8.455833435	3.402770519	8.913009644
06.09.2001 00:00	6	11.5	6.4	-9999	3	28.3	4.3	2.7	0.05	4.120108128	1.368003964	5.555195332
07.09.2001 00:00	20	2.5	1.8	-9999	4.5	4.2	8.5	0	4.1	12.32530308	4.40181303	11.20408916
08.09.2001 00:00	10.5	3.5	16.2	-9999	50	3.5	10.3	3	1.1	8.137117386	5.224141598	7.849813461
09.09.2001 00:00	1	6.5	3.6	-9999	0	0	0	0	0.05	0.633476555	0.33504802	1.237709165
10.09.2001 00:00	36.5	28	47.4	-9999	29	82.6	39.3	26.2	0	27.41673279	8.636832237	27.23892021
11.09.2001 00:00	19	14	36.4	-9999	32	61	55.6	24.2	0	20.83454895	5.475277901	18.89866829
12.09.2001 00:00	22.5	7.5	7	-9999	50	1.6	5.1	0.9	0	13.63678741	5.456661224	12.58360481
13.09.2001 00:00	3.5	16	3.4	-9999	12.5	6.4	7.2	4.8	0.05	3.904702425	4.251278877	4.05860424
14.09.2001 00:00	1.5	0.05	4.2	-9999	5	0	0	0	1.2	0.896612823	0.397749037	1.498862982
15.09.2001 00:00	0	0.05	9.2	-9999	0	1.2	0	0	5	0.104563221	0.085944824	0.203149185
16.09.2001 00:00	0	1	23.4	-9999	0	5	0	0	0	0.210470334	0.03100636	0.569777608
17.09.2001 00:00	29	16.5	6.2	-9999	78	26	3.4	10	5.2	17.37736511	6.326187611	18.37082863
18.09.2001 00:00	3	7	38.2	-9999	28	64	16.2	5.2	80	5.993118763	3.867254257	5.332168579
19.09.2001 00:00	1.5	0.5	0	-9999	0	0	3.5	0	0.05	1.535016775	0.642818213	1.544744134
20.09.2001 00:00	0	0	0	-9999	0	0	0	0	0	2.13E-09	2.14E-05	0
21.09.2001 00:00	0	0	0	-9999	4	3	0	0	0	0.00176705	2.48E-05	0.005934716
22.09.2001 00:00	0	0	2.4	-9999	0	0.1	0	0	0	0.018941183	0.003088431	0.034877948
23.09.2001 00:00	1.5	5.5	9.2	-9999	0	1.8	0	0	0.05	1.010225654	0.433731019	1.585277677
24.09.2001 00:00	0.5	16.4	3.6	-9999	4	0.2	0	0	30.1	0.712150037	0.950356066	1.037222743
25.09.2001 00:00	0	10	1	-9999	15.6	1	0	0	0	0.112767264	0.020387508	1.675865054
26.09.2001 00:00	0	0	0	-9999	38	0	8.1	0.3	0	1.474504113	0.316496462	3.437175035
27.09.2001 00:00	2.5	0	0	-9999	10	0	0	0	0	1.527162552	0.581198931	2.076131105
28.09.2001 00:00	20	0	0	-9999	15.4	0.05	0	0	0	12.21449661	4.677093983	11.73594666
29.09.2001 00:00	18.5	0	12	-9999	4	2	0	0	0	11.47729778	4.37081337	11.60383415
30.09.2001 00:00	15	1.5	0	-9999	10	20	0	0	0	9.390844345	3.701974869	10.27030277
01.10.2001 00:00	6.5	2.4	31	-9999	0	3.6	7.5	6.7	0	5.795302391	2.102679491	5.750459194
02.10.2001 00:00	10	6	6.4	-9999	0	9.2	9.1	11.2	0	7.981044769	2.750958681	7.280923843
03.10.2001 00:00	10.5	2	8.2	-9999	0	3.2	0	12.2	12	6.717016697	2.546157122	6.259765625
04.10.2001 00:00	4	7.5	6.6	-9999	5.4	4	0	10	10.5	2.731144428	0.994629145	4.856632233
05.10.2001 00:00	40.5	22	38.4	-9999	0	45.2	39.5	68.9	30.1	33.60260391	13.60859489	31.72018623
06.10.2001 00:00	20	23	22.4	-9999	0	17	40.3	12.2	8.3	20.09204292	5.176335812	19.29026413
07.10.2001 00:00	0	0	0	-9999	0	1	0	0	0	0.002173456	3.40E-05	0.01257652
08.10.2001 00:00	2	0	0	-9999	9.5	0	0	0	0	1.280929327	0.494135201	1.180439711
09.10.2001 00:00	4	0	0	-9999	15.6	0	0	0	0	2.568688154	0.992316902	2.363528252
10.10.2001 00:00	0	0	0	-9999	0	0	0	0	0	0.05642217	0.179514781	1.509927988
11.10.2001 00:00	1	0	0	-9999	0	0	0	0	0	0.648390591	0.250345826	1.251037955
12.10.2001 00:00	0	0	0	-9999	0	0	0	0	0	0.00302246	3.12E-04	0.459386766
13.10.2001 00:00	0	0	0	-9999	0	0	0	0	0	0.039690509	0.248989537	0
14.10.2001 00:00	3	2	0	-9999	0	0.5	0	0	11	2.079954147	0.761644065	1.831749558
15.10.2001 00:00	0	0	0	-9999	0	0	0	0	0	9.62E-10	1.02E-05	0
16.10.2001 00:00	0	0	0	-9999	0	0	0	0	0	7.94E-06	0	0
17.10.2001 00:00	0	0	0	-9999	14.5	0	0	0	0	0.006511525	6.04E-06	0.023055004
18.10.2001 00:00	0	0	0	-9999	0	0	0	0	0	1.16E-05	0	0
19.10.2001 00:00	0	4.5	0	-9999	0	0	0	0	0	0.027595794	0.008757774	0.08508458
20.10.2001 00:00	0	2	0	-9999	0	1	0	0	0.643655317	0.015284342	0.00443182	0.921970904
21.10.2001 00:00	0	0	0	-9999	0	0	0	0	0	3.52E-05	7.40E-06	8.55E-08
22.10.2001 00:00	0	0	0	-9999	0	0	0	0	0	1.01E-09	1.09E-05	0
23.10.2001 00:00	0	0	0	-9999	0	0	0	0	0	0.01117656	0.070727214	0
24.10.2001 00:00	0	5	0	-9999	0	0	0	0	4.148454827	0.061546512	0.010247205	0.097602874
25.10.2001 00:00	0	0	0	-9999	0	0	0	0	0	0.005576096	0.03533968	0
26.10.2001 00:00	2	0	0	-9999	0	0	0	0	0	1.305008769	0.511252642	1.191652179
27.10.2001 00:00	0	0	0	-9999	0	0	0	0	0	7.63E-06	0	0
28.10.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
29.10.2001 00:00	0	0	0	-9999	3.3	0	0	0	0	0.03485721	0.21185872	0.00537881
30.10.2001 00:00	0	0	0	-9999	0	0	0	0	0.359733583	0.004631314	6.66E-05	4.03E-04
31.10.2001 00:00	0	0	0	-9999	0	0	0	0	2.338268288	0.030650148	4.59E-04	0.042858198
01.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	4.82E-05	0	8.30E-04
02.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	7.51E-06	0	0
03.11.2001 00:00	0	0	0	-9999	0	0.05	0	0	0	0.002288823	2.45E-04	0.382231593
04.11.2001 00:00	0	12	0	-9999	0	0	0	0	0	0.063389271	0.023872441	0.898170888
05.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
06.11.2001 00:00	0	22	0	-9999	0	0	0	0	0	0.108771376	0.042959418	0.415248394
07.11.2001 00:00	0	5	0	-9999	10	0	0	0	0	0.212047428	1.175722122	0.110763989
08.11.2001 00:00	3	0	0	-9999	12	1.4	0	0	0	2.005361557	1.045337677	2.411457539
09.11.2001 00:00	2	0	0	-9999	0	0	0	0	0	1.291749597	0.507737696	1.178853035
10.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
11.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
12.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
13.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
14.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	3.09E-05	0	8.56E-04
15.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
16.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
17.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
18.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
19.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
20.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
21.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
22.11.2001 00:00	0	0	0	-9999	0	0.4	0	0	0.05	1.92E-05	0	1.64E-05
23.11.2001 00:00	2	0	0	-9999	0	0	0	0	0	1.291554451	0.507555902	1.17904985
24.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
25.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
26.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
27.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
28.11.2001 00:00	1	0	0	-9999	0	0	0	0	0	0.647907138	0.254545838	0.591567695
29.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
30.11.2001 00:00	0	0	0	-9999	0	0	0	0	0	8.37E-05	0	0.002310281
01.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
02.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
03.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
04.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
05.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
06.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
07.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
08.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0.044644125	0.284988672	0
09.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0.009922655	0.03606464	0.723146021
10.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	7.66E-10	8.38E-06	0
11.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0.001106468	1.30E-04	0.184719458
12.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
13.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
14.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
15.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
16.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
17.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
18.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
19.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
20.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
21.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
22.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
23.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
24.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
25.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
26.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
27.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
28.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
29.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
30.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
31.12.2001 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
01.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
02.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
03.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
04.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
05.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
06.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
07.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
08.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0.074008316	0.008705544
09.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.001847622	0.074068837	0.008871891
10.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
11.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
12.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
13.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
14.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
15.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.019859662	0.129483089	0
16.01.2002 00:00	0	15	0	-9999	0	3.6	0	2.6	0	3.459771872	21.6734333	1.873070955
17.01.2002 00:00	10	4.5	0	-9999	8.5	6.6	5.3	7.6	10.1	7.601912975	3.119700432	7.551440239
18.01.2002 00:00	0	0	11.6	-9999	0	0	0	0	0	0.367502928	1.785651803	0.250892222
19.01.2002 00:00	0	0	8.3	-9999	0	0	10.1	7.8	0	1.841155887	0.064780042	1.60284102
20.01.2002 00:00	0	0	0.6	-9999	6	0	0	0	0	0.216159225	1.34737277	0.322482437
21.01.2002 00:00	0	0	0	-9999	6.5	3.4	2.5	2.1	0	0.605211973	1.069252849	0.376915514
22.01.2002 00:00	0	0	0	-9999	0	0	0	0	10	0.048163202	2.69E-04	0.011327531
23.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
24.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.004892997	0.031859163	0
25.01.2002 00:00	0.5	0	0	-9999	0	0	0	0	0	0.327541292	0.128933355	0.942176759
26.01.2002 00:00	1	0	0	-9999	0	0	0	0	0	0.658584535	0.320877552	0.777318597
27.01.2002 00:00	0.5	0	0	-9999	0	0.05	0	0	0	0.496198893	1.239912391	0.528199911
28.01.2002 00:00	2.5	2.5	6.2	-9999	0	0	0.5	0.3	0	2.983559132	8.525087357	1.98354888
29.01.2002 00:00	1	4	2.4	-9999	7.5	10.6	11.5	9.1	0	2.728206873	0.456371993	3.058627129
30.01.2002 00:00	0	0	0	-9999	0	0.2	0	0	0	1.18E-05	1.26E-06	8.20E-06
31.01.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
01.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
02.02.2002 00:00	0	0	0	-9999	0	0	0	0	0.05	0	0	0
03.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
04.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
05.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
06.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
07.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
08.02.2002 00:00	0	0	0	-9999	0	0	0	0	5.2	0.025090158	1.40E-04	0.005487035
09.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.001164873	1.25E-04	0.194537908
10.02.2002 00:00	0	0	0	-9999	0	10.6	0	0	0	5.11E-04	0	4.34E-04
11.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.009717927	0.063090391	0
12.02.2002 00:00	2.5	13	15.2	-9999	0	0	13.5	10.5	0	5.569134235	9.972631454	5.010089397
13.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
14.02.2002 00:00	0	0	0	-9999	13.5	0	0	0	0	0.006222155	5.78E-06	0.021979971
15.02.2002 00:00	0	0	0	-9999	0	0	0	0	6	0.028766623	1.60E-04	0.006293767
16.02.2002 00:00	0	0	0	-9999	0	0	0	0	0.05	0	0	0
17.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.004862302	0.031578295	1.28E-07
18.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.014588596	0.094759747	0
19.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.038907077	0.252762675	0
20.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
21.02.2002 00:00	4.5	0	0	-9999	0	0	0	0	0	3.039394617	1.591653466	4.99925518
22.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	2.91E-04	0	1.51E-04
23.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.011774817	0.06348455	0.341642767
24.02.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
25.02.2002 00:00	0	0	0	-9999	18	0.6	6.3	0	0	1.790706992	4.495669842	0.944447279
26.02.2002 00:00	0	0	4.6	-9999	0	1.4	0	8.4	0	0.051517636	0.006542896	0.258563668
27.02.2002 00:00	0	0	0	-9999	26	0	0	0	0.05	0.021438353	0.063352913	0.041368335
28.02.2002 00:00	3	0	0	-9999	0	0	0	0	0	1.971150398	0.78514415	1.915914893
01.03.2002 00:00	0	0	0	-9999	0	0	1.2	0	0	0.217485741	0.069623247	0.174227744
02.03.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.058366816	0.380486339	0
03.03.2002 00:00	4	3.5	0	-9999	0	0.2	5.1	1.2	14	4.64453125	7.960181236	3.321112156
04.03.2002 00:00	0	0	0	-9999	0	0	0	1.2	0	0.008651363	1.39E-04	7.55E-04
05.03.2002 00:00	0	0	3.4	-9999	0	0	0	0	0	0.031707883	0.036258142	0.049720403
06.03.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.002957377	3.17E-04	0.494672149
07.03.2002 00:00	0	2	16.6	-9999	0	8	0	0	0	0.262783945	0.027690573	0.290496051
08.03.2002 00:00	0	0	2.2	-9999	0	18	0	0	0	0.114822544	0.004380667	0.145951599
09.03.2002 00:00	2.5	0	0	-9999	0	0	0	0	0	1.648081422	0.775909901	1.485485077
10.03.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
11.03.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
12.03.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
13.03.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.003102488	3.32E-04	0.519201577
14.03.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.137507901	0.914328158	4.14E-05
15.03.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.009588598	4.51E-04	0.973946512
16.03.2002 00:00	0	0	0	-9999	0	0	0	0	11.1	0.072939262	0.135754555	0.01162466
17.03.2002 00:00	0	0.6	0	-9999	0	0	0	0	0.05	0.003253579	7.16E-04	0.011105763
18.03.2002 00:00	0	0	3.2	-9999	0	10	0	0	5.2	0.061101269	0.003125513	0.919881344
19.03.2002 00:00	0	0	3.6	-9999	0	1.2	0	0	0	0.02968809	0.002972439	0.052923732
20.03.2002 00:00	0	0	0	-9999	0	0	0	0	0	9.09E-08	1.59E-05	0
21.03.2002 00:00	0	0	0	-9999	0	0	5.1	0	0.05	1.048701048	0.921949863	0.74693346
22.03.2002 00:00	0	11	11.2	-9999	0	11.2	3.2	0	0	0.809678793	0.724850893	0.915235043
23.03.2002 00:00	8.2	0	0	-9999	0	4.2	0	1.8	15	5.435009956	2.389517069	5.519197464
24.03.2002 00:00	2.1	0	0	-9999	0	0	0	0	0.05	1.766788721	3.166087389	3.513465643
25.03.2002 00:00	0	0	1	-9999	14.5	5.2	13.4	12.8	0.05	2.552648306	1.003451228	3.233047485
26.03.2002 00:00	0	0.05	0	-9999	0	0.05	0	0	0	0.067790426	0.417744279	0.620157957
27.03.2002 00:00	2.1	0	0	-9999	35	0.05	0	4.2	0.05	1.466816664	1.17965734	1.378760457
28.03.2002 00:00	0	2	0	-9999	0	0.05	0	0	1	0.016290007	0.004119754	0.339196593
29.03.2002 00:00	0	0	0	-9999	0	0	0	13.3	0	0.161776632	0.867041826	0.454278499
30.03.2002 00:00	6.1	0	0	-9999	0	0	0	0	0	3.940181494	1.781111002	5.457196712
31.03.2002 00:00	0	0	0	-9999	9.3	0.4	0	0	0	0.01618625	1.86E-04	0.01583685
01.04.2002 00:00	0	0	0	-9999	0	0.05	0	0	0	0.110460624	0.67967838	0.120893367
02.04.2002 00:00	0	0	9	-9999	21	1.8	4.1	4.5	5.1	1.367131352	3.501944542	1.080807924
03.04.2002 00:00	18.1	11.5	12.4	-9999	0	2.8	7.3	3.5	0.05	13.78560448	8.208871841	13.0178442
04.04.2002 00:00	0	0	0	-9999	0	0.6	5.6	3	0	0.987375021	0.029485662	0.814513862
05.04.2002 00:00	0	0	0	-9999	23	0	0	0	0	0.019018736	1.38E-04	0.036465853
06.04.2002 00:00	0	0	0	-9999	15	0	0	0	10.2	0.054521408	2.72E-04	0.033538483
07.04.2002 00:00	0	0	0	-9999	0	0	0	0	0	2.27E-04	0	1.12E-04
08.04.2002 00:00	0	0	0	-9999	0	0	0	0.2	0	0.396561861	2.491848707	2.249722719
09.04.2002 00:00	0	0	8.4	-9999	0	0.05	0	0	0	0.887733459	5.26572752	0.750262558
10.04.2002 00:00	8.1	0	0	-9999	0	4	0	0	0	5.263495922	2.104948997	4.766901493
11.04.2002 00:00	11.1	7.5	0	-9999	0	0.05	0	0	0	7.285533428	3.315954447	6.670249462
12.04.2002 00:00	0	3	1.4	-9999	0	13.2	8	4	0	1.420622945	0.049177226	1.22798264
13.04.2002 00:00	2.1	0	0	-9999	0	0	0	0	0	1.359580636	0.537476301	1.237125874
14.04.2002 00:00	0	0	0	-9999	0	0	0	0	0	2.94E-04	7.59E-06	1.41E-04
15.04.2002 00:00	0	0.1	0	-9999	18	0.1	0	0	0	0.008353214	2.12E-04	0.029802211
16.04.2002 00:00	0	0	0	-9999	0	0	0	0	0	0	0	0
17.04.2002 00:00	0	0	0	-9999	0	0	0	0	5.2	0.0248469	1.36E-04	0.005303252
18.04.2002 00:00	0	5	0	-9999	7	0	0	0	0.05	0.214139074	1.216518641	0.104193598
19.04.2002 00:00	0	0	0	-9999	0	0	0	0	0.05	0.0024462	2.76E-04	0.401552647
20.04.2002 00:00	0	0	0	-9999	22	0	0	0	0	0.010291507	1.08E-04	0.165360481
21.04.2002 00:00	0	0.2	0	-9999	0	0	0	0	0	0.003636104	6.73E-04	0.440301627
22.04.2002 00:00	3.1	1.5	0	-9999	22	10.2	1.2	3.5	0	2.357567072	1.309984565	2.126312256
23.04.2002 00:00	0	0	1.2	-9999	3	0	0	0	0	0.065857425	0.307225972	0.023215842
24.04.2002 00:00	0	2	3.2	-9999	0	0.05	5.3	1.3	0	0.963383257	0.103020526	0.829941809
25.04.2002 00:00	0	4.5	2.4	-9999	0	6.8	14.7	0	0	2.659466028	0.938037634	2.369360209
26.04.2002 00:00	2	0.05	1.2	-9999	0	0.05	0	0	0	2.184672594	6.119616985	3.186633825
27.04.2002 00:00	2	12	16.4	-9999	0	8	11.2	21.3	15.2	3.560718775	0.612645686	5.414628983
28.04.2002 00:00	15.1	0	0	-9999	25	0	0	0	0	9.818631172	4.282844067	9.536094666
29.04.2002 00:00	2.1	2.5	0	-9999	0	0.6	0	0	0	1.752136469	3.016827106	1.770078063
30.04.2002 00:00	0	5.5	6.4	-9999	0	9.4	5.2	5.3	0	1.239877582	1.59833622	0.91899389
01.05.2002 00:00	8	0	0	-9999	2	0	0	0	0.05	5.282660484	2.955486774	5.414149284
02.05.2002 00:00	0	4.5	0	-9999	10	1.2	0	0	1	0.10299392	0.390209079	0.510802388
03.05.2002 00:00	2.1	2	4.4	-9999	0	7.4	4.1	0	0	2.152832031	0.559130788	2.216727257
04.05.2002 00:00	11.1	4.5	0	-9999	0	5.2	0	3.4	0	7.132581234	2.793097734	6.75364399
05.05.2002 00:00	5.1	0	0	-9999	0	0	12	0	0	5.232487202	1.334042311	4.594684601
06.05.2002 00:00	0	10	1.2	-9999	0	5.8	0	9	0	0.073908888	0.125011176	0.200125441
07.05.2002 00:00	5	8.5	16.2	-9999	0	23.2	0	21.6	0	3.343203068	1.396638155	3.533739328
08.05.2002 00:00	0	1.5	0	-9999	0	0	0	0	11.4	0.063769817	0.003438697	0.617324114
09.05.2002 00:00	0	0	30	-9999	0	6.5	0	0	0.05	0.369107336	0.041435108	0.744789064
10.05.2002 00:00	0	1.5	0	-9999	0	8.3	11.5	1.4	0	1.911020756	0.163840994	1.707147837
11.05.2002 00:00	0	4	2	-9999	0	2.3	1	0	0	0.281368285	0.473485738	0.369342893
12.05.2002 00:00	3.1	0	0	-9999	9.5	0	0	0	0	1.931988955	0.756405175	1.769075751
13.05.2002 00:00	5	0.05	0	-9999	0	0	0	0	2	3.11045599	1.723790646	3.584223509
14.05.2002 00:00	0	0	0	-9999	7.3	0	0	0	0	0.026595348	1.043214202	0.118255325
15.05.2002 00:00	0	2.5	1.2	-9999	0	27	0	0	15.2	0.105992496	0.006780339	0.277824402
16.05.2002 00:00	0	4	3.4	-9999	0	7.2	0	0	22	0.42101717	0.299962848	0.486463517
17.05.2002 00:00	8	3.5	4	-9999	45.4	15.7	0	7.6	0.05	4.965249538	1.920879126	5.412484169
18.05.2002 00:00	0	13	6.4	-9999	35	4.2	3	15.2	18.3	0.977391899	1.402608991	2.117892742
19.05.2002 00:00	5.1	15.5	30.4	-9999	17.5	0	54.3	46.3	0	12.78230572	4.281111717	11.9644165
20.05.2002 00:00	15.1	11	0	-9999	0	0	0	0	0	9.148059845	3.605979204	9.63961792
21.05.2002 00:00	0	14	0	-9999	0	0	0	5.1	0	0.214875281	0.956120312	1.113048553
22.05.2002 00:00	0	11	0	-9999	0	0	0	0	0	0.061932188	0.056107022	1.17869699
23.05.2002 00:00	0	14	0	-9999	0	0	0	0	0	0.067550987	0.025315175	0.829677582
24.05.2002 00:00	0	1.5	32.2	-9999	22	14.2	0	0	0.05	0.401989222	0.72668916	0.666219115
25.05.2002 00:00	3	17.5	0.2	-9999	23.5	0	0	0	12.2	2.303608656	2.771409512	2.629901171
26.05.2002 00:00	15.1	18	8.4	-9999	63.4	27	44.5	21.7	0.05	16.36273575	3.877837181	15.26864147
27.05.2002 00:00	8	7.5	22.2	-9999	0	4.5	7	5.5	11.5	6.128958225	3.989530325	5.831497669
28.05.2002 00:00	5.1	8	10.4	-9999	0	4	10.1	20.2	19	5.319485188	5.059146881	4.72471571
29.05.2002 00:00	13.1	10	0.4	-9999	22	13.2	2	0	0.05	8.144397736	3.079606533	7.983686447
30.05.2002 00:00	7.1	5	6.4	-9999	17.4	5.7	20.5	0.5	0	7.646558285	2.498188019	7.173668385
31.05.2002 00:00	5	9	24	-9999	6.5	0	3.5	0	0	3.733598471	1.393236995	5.599805832
01.06.2002 00:00	7	1.5	3	-9999	15.4	0.1	0	20.2	0.05	4.051054955	1.627430201	3.824984074
02.06.2002 00:00	8.1	1	0	-9999	9.3	0.4	0	0	20	4.712040901	1.785325527	4.511144638
03.06.2002 00:00	0	0	0	-9999	0	0	0	0	0	0.015447503	7.72E-04	0.993121386
